epoch,train_loss,val_top1,val_top5,lr
188,3.489153,0.5235,0.7533,8.571e-05
189,3.436927,0.521,0.7508,8.452e-05
190,3.515046,0.5229,0.7566,8.334e-05
191,3.424354,0.5244,0.7572,8.217e-05
192,3.485432,0.522,0.7556,8.1e-05
193,3.435855,0.5271,0.7534,7.983e-05
194,3.428227,0.5242,0.7561,7.868e-05
195,3.429471,0.5237,0.7566,7.752e-05
196,3.428403,0.5224,0.7536,7.638e-05
197,3.486342,0.5231,0.7524,7.524e-05
198,3.439188,0.5173,0.7531,7.41e-05
199,3.414801,0.5292,0.756,7.298e-05
200,3.506421,0.523,0.7573,7.185e-05
201,3.410732,0.5259,0.7539,7.074e-05
202,3.392721,0.5259,0.7518,6.963e-05
203,3.461421,0.5259,0.7529,6.853e-05
204,3.440166,0.5235,0.757,6.744e-05
205,3.38692,0.5253,0.757,6.635e-05
206,3.431129,0.5227,0.7525,6.527e-05
207,3.4361,0.5232,0.751,6.42e-05
208,3.373957,0.5254,0.7562,6.313e-05
209,3.440127,0.5235,0.7555,6.208e-05
210,3.500834,0.5307,0.757,6.103e-05
211,3.43803,0.5273,0.7572,5.998e-05
212,3.399217,0.5238,0.7514,5.895e-05
213,3.386474,0.5265,0.7585,5.792e-05
214,3.357364,0.5261,0.7541,5.691e-05
215,3.353625,0.5278,0.7559,5.59e-05
216,3.495437,0.5269,0.7549,5.49e-05
217,3.350035,0.5242,0.7531,5.39e-05
218,3.420186,0.5265,0.7571,5.292e-05
219,3.46807,0.5292,0.7586,5.194e-05
220,3.488028,0.527,0.7564,5.098e-05
221,3.398701,0.529,0.7567,5.002e-05
222,3.408919,0.5267,0.7568,4.907e-05
223,3.425942,0.5294,0.7542,4.813e-05
224,3.366286,0.5255,0.7575,4.72e-05
225,3.331428,0.5259,0.7562,4.628e-05
226,3.406862,0.5291,0.7587,4.537e-05
227,3.406863,0.5301,0.7583,4.447e-05
228,3.337012,0.5318,0.7576,4.358e-05
229,3.327103,0.5331,0.7572,4.27e-05
230,3.474121,0.5283,0.7603,4.183e-05
231,3.378786,0.5291,0.76,4.097e-05
232,3.357478,0.5275,0.7599,4.011e-05
233,3.34781,0.5287,0.7558,3.927e-05
234,3.354249,0.5305,0.7581,3.844e-05
235,3.355429,0.5268,0.7567,3.762e-05
236,3.330702,0.5317,0.759,3.681e-05
237,3.36995,0.5321,0.7609,3.601e-05
238,3.274468,0.5289,0.7562,3.522e-05
239,3.263859,0.5308,0.7575,3.444e-05
240,3.407055,0.5301,0.759,3.367e-05
241,3.272917,0.5265,0.7565,3.292e-05
242,3.377276,0.5276,0.7539,3.217e-05
243,3.348434,0.5323,0.7581,3.144e-05
244,3.279445,0.5275,0.7545,3.071e-05
245,3.305075,0.5245,0.7505,3e-05
246,3.306663,0.5297,0.7553,2.93e-05
247,3.325414,0.5297,0.7598,2.861e-05
248,3.394091,0.5306,0.7597,2.793e-05
249,3.411672,0.5302,0.7587,2.727e-05
250,3.339327,0.531,0.7588,2.661e-05
251,3.380303,0.5299,0.758,2.597e-05
252,3.288454,0.5298,0.7576,2.534e-05
253,3.381126,0.5301,0.7578,2.472e-05
254,3.256798,0.5279,0.7567,2.411e-05
255,3.255983,0.5296,0.7572,2.352e-05
256,3.345562,0.5282,0.7586,2.293e-05
257,3.332283,0.5328,0.7605,2.236e-05
258,3.293677,0.5309,0.7581,2.18e-05
259,3.238832,0.5346,0.7592,2.126e-05
260,3.222586,0.533,0.7578,2.072e-05
261,3.26148,0.5346,0.7593,2.02e-05
262,3.301922,0.5326,0.757,1.969e-05
263,3.322404,0.5325,0.7606,1.92e-05
264,3.344372,0.5316,0.7581,1.871e-05
265,3.39716,0.5341,0.7592,1.824e-05
266,3.302454,0.5316,0.7568,1.778e-05
267,3.305092,0.5323,0.7569,1.733e-05
268,3.251715,0.5331,0.7556,1.69e-05
269,3.242587,0.5322,0.7549,1.648e-05
270,3.295525,0.5327,0.7575,1.607e-05
271,3.295589,0.5308,0.7559,1.568e-05
272,3.26266,0.5303,0.7558,1.53e-05
273,3.361122,0.5311,0.7583,1.493e-05
274,3.336849,0.53,0.7561,1.457e-05
275,3.311531,0.5316,0.7587,1.423e-05
276,3.293757,0.53,0.7561,1.39e-05
277,3.281179,0.5319,0.758,1.358e-05
278,3.302021,0.5313,0.7562,1.328e-05
279,3.317856,0.5309,0.7579,1.299e-05
280,3.326838,0.531,0.7581,1.271e-05
281,3.295617,0.5343,0.7556,1.245e-05
282,3.280518,0.5336,0.758,1.22e-05
283,3.275896,0.5323,0.7586,1.196e-05
284,3.282032,0.5323,0.7592,1.174e-05
285,3.299501,0.5337,0.7567,1.153e-05
286,3.338941,0.5323,0.7597,1.133e-05
287,3.249948,0.5321,0.7575,1.115e-05
288,3.336058,0.5318,0.758,1.098e-05
289,3.312041,0.5315,0.7565,1.082e-05
290,3.26978,0.5331,0.7596,1.068e-05
291,3.289671,0.5301,0.7592,1.055e-05
292,3.324215,0.5327,0.7581,1.044e-05
293,3.247712,0.5329,0.7572,1.033e-05
294,3.277079,0.5309,0.7567,1.024e-05
295,3.347719,0.5336,0.758,1.017e-05
296,3.35339,0.5334,0.761,1.011e-05
297,3.313431,0.533,0.7583,1.006e-05
298,3.275,0.5335,0.7583,1.003e-05
299,3.284548,0.5332,0.7589,1.001e-05
