epoch,train_loss,val_top1,val_top5,lr
57,4.009927,0.4783,0.7335,0.00023207
58,4.056661,0.4709,0.7303,0.00023139
59,3.980384,0.4727,0.7325,0.0002307
60,4.016163,0.4782,0.7351,0.00023
61,4.011992,0.483,0.7405,0.00022929
62,3.936822,0.481,0.7442,0.00022856
63,3.999081,0.4822,0.7375,0.00022783
64,3.94445,0.4863,0.7459,0.00022708
65,3.972381,0.4869,0.7487,0.00022633
66,3.910125,0.4949,0.7523,0.00022556
67,3.903534,0.4945,0.7495,0.00022478
68,3.943013,0.4921,0.7509,0.00022399
69,3.8942,0.4916,0.751,0.00022319
70,3.862757,0.5022,0.7576,0.00022238
71,3.898958,0.4985,0.7536,0.00022156
72,3.914937,0.493,0.7514,0.00022073
73,3.892796,0.4984,0.757,0.00021989
74,3.929847,0.5058,0.7614,0.00021903
75,3.852761,0.5095,0.7661,0.00021817
76,3.804535,0.5053,0.7635,0.0002173
77,3.874671,0.5002,0.7578,0.00021642
78,3.881605,0.5084,0.7653,0.00021553
79,3.795024,0.509,0.7681,0.00021463
80,3.839362,0.5141,0.7663,0.00021372
81,3.909719,0.5182,0.7677,0.0002128
82,3.840902,0.5138,0.7707,0.00021187
83,3.841477,0.5134,0.7715,0.00021093
84,3.839461,0.5175,0.7684,0.00020998
85,3.851187,0.5143,0.7663,0.00020902
86,3.790606,0.5231,0.7692,0.00020806
87,3.784879,0.5195,0.7734,0.00020708
88,3.790657,0.5219,0.7728,0.0002061
89,3.763011,0.5273,0.7739,0.0002051
90,3.772295,0.5304,0.7751,0.0002041
91,3.756968,0.537,0.7835,0.00020309
92,3.71516,0.5324,0.7782,0.00020208
93,3.778323,0.5294,0.7779,0.00020105
94,3.751754,0.5356,0.7782,0.00020002
95,3.750339,0.536,0.7851,0.00019897
96,3.764196,0.5296,0.7754,0.00019792
97,3.734511,0.5334,0.7827,0.00019687
98,3.707355,0.5328,0.7837,0.0001958
99,3.755987,0.5389,0.7826,0.00019473
100,3.684439,0.5389,0.7817,0.00019365
101,3.70376,0.5372,0.7859,0.00019256
102,3.721556,0.543,0.7859,0.00019147
103,3.731061,0.5347,0.7822,0.00019037
104,3.711613,0.5373,0.7816,0.00018926
105,3.715459,0.5424,0.7824,0.00018815
106,3.724147,0.5398,0.7846,0.00018702
107,3.718638,0.5457,0.7906,0.0001859
108,3.677089,0.5479,0.7948,0.00018476
109,3.713983,0.5428,0.7885,0.00018362
110,3.67865,0.546,0.7859,0.00018248
111,3.64443,0.5395,0.7845,0.00018132
112,3.644617,0.5444,0.7854,0.00018017
113,3.644136,0.554,0.7916,0.000179
114,3.617446,0.5487,0.7923,0.00017783
115,3.648899,0.5541,0.7964,0.00017666
116,3.717589,0.5533,0.7913,0.00017548
117,3.669653,0.5602,0.801,0.00017429
118,3.651895,0.5517,0.7919,0.0001731
119,3.647611,0.5615,0.7974,0.00017191
120,3.634488,0.5493,0.7909,0.00017071
121,3.652695,0.5527,0.7945,0.0001695
122,3.638567,0.5611,0.7949,0.0001683
123,3.607726,0.5569,0.7942,0.00016708
124,3.641468,0.5591,0.7944,0.00016586
125,3.615532,0.5562,0.7921,0.00016464
126,3.629765,0.5627,0.7961,0.00016342
127,3.602524,0.5498,0.7912,0.00016219
128,3.602202,0.5601,0.7969,0.00016096
129,3.611619,0.5581,0.797,0.00015972
130,3.57203,0.5651,0.8008,0.00015848
131,3.616427,0.5608,0.7975,0.00015724
132,3.548705,0.5625,0.7972,0.00015599
133,3.562557,0.5685,0.8028,0.00015474
134,3.520795,0.57,0.8024,0.00015349
135,3.591627,0.5653,0.7989,0.00015223
136,3.547348,0.571,0.8016,0.00015098
137,3.55881,0.5693,0.7978,0.00014972
138,3.54597,0.5743,0.8029,0.00014846
139,3.540108,0.573,0.8047,0.00014719
140,3.513227,0.5738,0.8042,0.00014593
141,3.577593,0.5737,0.8072,0.00014466
142,3.572261,0.5691,0.8043,0.00014339
143,3.5499,0.5672,0.8037,0.00014212
144,3.525657,0.5721,0.8017,0.00014085
145,3.500889,0.5728,0.8069,0.00013957
146,3.507552,0.5758,0.8042,0.0001383
147,3.482723,0.5742,0.8045,0.00013702
148,3.522744,0.5703,0.8008,0.00013575
149,3.448236,0.5682,0.7995,0.00013447
150,3.505433,0.5744,0.8055,0.00013319
151,3.426729,0.5723,0.8055,0.00013192
152,3.476351,0.574,0.8049,0.00013064
153,3.499058,0.5739,0.8052,0.00012936
154,3.430579,0.5788,0.805,0.00012808
155,3.463254,0.5769,0.8078,0.00012681
156,3.441481,0.579,0.808,0.00012553
157,3.486144,0.5796,0.807,0.00012425
158,3.479632,0.5779,0.8082,0.00012298
159,3.437531,0.5749,0.8037,0.0001217
160,3.476459,0.5823,0.8073,0.00012043
161,3.453853,0.5826,0.8091,0.00011915
162,3.469008,0.5813,0.8087,0.00011788
163,3.515708,0.5871,0.8079,0.00011661
164,3.424932,0.5809,0.8056,0.00011534
165,3.479585,0.5757,0.8076,0.00011407
166,3.448916,0.5825,0.8088,0.00011281
167,3.430173,0.5808,0.8122,0.00011154
168,3.452406,0.5864,0.8122,0.00011028
169,3.408502,0.5836,0.8134,0.00010902
170,3.440547,0.5861,0.8085,0.00010777
171,3.440814,0.5855,0.8109,0.00010651
172,3.410868,0.5887,0.8102,0.00010526
173,3.417519,0.5808,0.8046,0.00010401
174,3.389396,0.5854,0.8117,0.00010276
175,3.407284,0.5862,0.807,0.00010152
176,3.38459,0.5881,0.8113,0.00010028
177,3.370386,0.5883,0.81,9.904e-05
178,3.414484,0.5857,0.8066,9.781e-05
179,3.449932,0.5841,0.808,9.658e-05
180,3.34692,0.5847,0.8066,9.536e-05
181,3.388822,0.5873,0.8092,9.414e-05
182,3.390448,0.5933,0.8096,9.292e-05
183,3.381456,0.5913,0.8088,9.17e-05
184,3.36438,0.5918,0.8093,9.05e-05
185,3.368253,0.5868,0.8108,8.929e-05
186,3.337064,0.5917,0.8148,8.809e-05
187,3.376707,0.5915,0.8154,8.69e-05
188,3.394939,0.5894,0.8116,8.571e-05
189,3.354057,0.5926,0.8115,8.452e-05
190,3.42261,0.5896,0.8113,8.334e-05
191,3.382306,0.5884,0.8144,8.217e-05
192,3.343876,0.5883,0.8112,8.1e-05
193,3.408547,0.5942,0.8127,7.983e-05
194,3.296004,0.5902,0.8139,7.868e-05
195,3.328514,0.589,0.8152,7.752e-05
196,3.308216,0.5918,0.8117,7.638e-05
197,3.291365,0.5876,0.8101,7.524e-05
198,3.409814,0.5899,0.8144,7.41e-05
199,3.368117,0.5934,0.8156,7.298e-05
200,3.351088,0.5929,0.8127,7.185e-05
201,3.337118,0.5966,0.815,7.074e-05
202,3.401211,0.5984,0.8179,6.963e-05
203,3.273494,0.5987,0.817,6.853e-05
204,3.330253,0.592,0.8137,6.744e-05
205,3.2965,0.5968,0.8147,6.635e-05
206,3.326849,0.5963,0.8173,6.527e-05
207,3.276237,0.5967,0.8124,6.42e-05
208,3.296373,0.596,0.8143,6.313e-05
209,3.293907,0.5974,0.8166,6.208e-05
210,3.326179,0.5937,0.8119,6.103e-05
211,3.291522,0.5984,0.8164,5.998e-05
212,3.271967,0.595,0.8114,5.895e-05
213,3.292917,0.5967,0.8146,5.792e-05
214,3.317575,0.5942,0.8117,5.691e-05
215,3.303468,0.5952,0.8155,5.59e-05
216,3.255081,0.5976,0.8133,5.49e-05
217,3.332766,0.5932,0.8124,5.39e-05
218,3.282557,0.5995,0.8158,5.292e-05
219,3.264084,0.6002,0.8149,5.194e-05
220,3.313167,0.5956,0.8148,5.098e-05
221,3.26957,0.6,0.8161,5.002e-05
222,3.266237,0.5978,0.8134,4.907e-05
223,3.319154,0.5918,0.8133,4.813e-05
224,3.2995,0.5955,0.813,4.72e-05
225,3.262586,0.6014,0.8147,4.628e-05
226,3.291062,0.6011,0.8145,4.537e-05
227,3.242845,0.6028,0.8148,4.447e-05
228,3.283953,0.6008,0.8157,4.358e-05
229,3.230575,0.6009,0.8169,4.27e-05
230,3.276584,0.6012,0.8131,4.183e-05
231,3.318646,0.6019,0.8151,4.097e-05
232,3.293658,0.6005,0.8169,4.011e-05
233,3.241664,0.6032,0.8178,3.927e-05
234,3.265781,0.5989,0.814,3.844e-05
235,3.263577,0.6021,0.8158,3.762e-05
236,3.229481,0.5999,0.817,3.681e-05
237,3.247543,0.6033,0.8185,3.601e-05
238,3.21185,0.5992,0.8174,3.522e-05
239,3.325138,0.5994,0.8157,3.444e-05
240,3.232645,0.6011,0.814,3.367e-05
241,3.245675,0.6033,0.8161,3.292e-05
242,3.261407,0.6022,0.819,3.217e-05
243,3.175795,0.605,0.8195,3.144e-05
244,3.239073,0.6044,0.818,3.071e-05
245,3.27176,0.6042,0.8144,3e-05
246,3.235048,0.6012,0.8142,2.93e-05
247,3.221454,0.6048,0.8171,2.861e-05
248,3.238309,0.6038,0.8159,2.793e-05
249,3.260115,0.6032,0.8151,2.727e-05
250,3.200832,0.6028,0.8127,2.661e-05
251,3.19461,0.5999,0.8142,2.597e-05
252,3.158111,0.6006,0.8147,2.534e-05
253,3.199949,0.602,0.8136,2.472e-05
254,3.27628,0.6064,0.8151,2.411e-05
255,3.17532,0.6066,0.8151,2.352e-05
256,3.233097,0.6069,0.8171,2.293e-05
257,3.201018,0.6093,0.8151,2.236e-05
258,3.184985,0.6084,0.817,2.18e-05
259,3.165193,0.6076,0.818,2.126e-05
260,3.207614,0.6075,0.8187,2.072e-05
261,3.228656,0.6059,0.8172,2.02e-05
262,3.187484,0.6077,0.8179,1.969e-05
263,3.182357,0.6037,0.8163,1.92e-05
264,3.156173,0.6075,0.8193,1.871e-05
265,3.233353,0.6012,0.8153,1.824e-05
266,3.157621,0.6045,0.8173,1.778e-05
267,3.229311,0.6036,0.8179,1.733e-05
268,3.220774,0.6057,0.8174,1.69e-05
269,3.245123,0.6036,0.8152,1.648e-05
270,3.222047,0.6055,0.8179,1.607e-05
271,3.132746,0.6087,0.8174,1.568e-05
272,3.240293,0.6089,0.8206,1.53e-05
273,3.190503,0.6047,0.8158,1.493e-05
274,3.234001,0.6097,0.8186,1.457e-05
275,3.22499,0.6047,0.8142,1.423e-05
276,3.171514,0.6068,0.8165,1.39e-05
277,3.181119,0.6068,0.8182,1.358e-05
278,3.208451,0.6023,0.8134,1.328e-05
279,3.130777,0.6037,0.8157,1.299e-05
280,3.188997,0.604,0.8154,1.271e-05
281,3.201769,0.6058,0.8165,1.245e-05
282,3.1327,0.6076,0.8167,1.22e-05
283,3.21971,0.6063,0.8178,1.196e-05
284,3.141655,0.6067,0.8183,1.174e-05
285,3.201279,0.6066,0.8162,1.153e-05
286,3.230625,0.6031,0.817,1.133e-05
287,3.233256,0.6021,0.8177,1.115e-05
288,3.170438,0.6049,0.8153,1.098e-05
289,3.122871,0.604,0.8199,1.082e-05
290,3.13451,0.6019,0.8148,1.068e-05
291,3.17619,0.6018,0.8158,1.055e-05
292,3.264771,0.6046,0.819,1.044e-05
293,3.160476,0.6045,0.8159,1.033e-05
294,3.217784,0.6024,0.8152,1.024e-05
295,3.253974,0.6054,0.8167,1.017e-05
296,3.233886,0.6055,0.818,1.011e-05
297,3.194116,0.6052,0.8167,1.006e-05
298,3.182688,0.6077,0.8189,1.003e-05
299,3.129264,0.6069,0.819,1.001e-05
