epoch,train_loss,val_top1,val_top5,lr
92,3.773474,0.5223,0.775,0.00020208
93,3.785035,0.5228,0.7762,0.00020105
94,3.786683,0.5245,0.7744,0.00020002
95,3.773787,0.5317,0.7787,0.00019897
96,3.7206,0.5316,0.7817,0.00019792
97,3.718481,0.5369,0.7859,0.00019687
98,3.707317,0.5312,0.7816,0.0001958
99,3.730848,0.5247,0.7746,0.00019473
100,3.69549,0.54,0.7837,0.00019365
101,3.757058,0.5423,0.7846,0.00019256
102,3.685251,0.5374,0.7853,0.00019147
103,3.694131,0.5353,0.7815,0.00019037
104,3.694804,0.538,0.7861,0.00018926
105,3.731192,0.5452,0.789,0.00018815
106,3.64378,0.5421,0.7829,0.00018702
107,3.689228,0.548,0.7864,0.0001859
108,3.641696,0.5475,0.7902,0.00018476
109,3.654753,0.5511,0.7948,0.00018362
110,3.675581,0.5487,0.7931,0.00018248
111,3.703989,0.5461,0.7842,0.00018132
112,3.610923,0.5499,0.7937,0.00018017
113,3.702286,0.5505,0.7926,0.000179
114,3.666437,0.5514,0.7959,0.00017783
115,3.639123,0.5522,0.7948,0.00017666
116,3.670541,0.5559,0.7957,0.00017548
117,3.647286,0.5498,0.7935,0.00017429
118,3.717762,0.5492,0.7933,0.0001731
119,3.661719,0.553,0.7956,0.00017191
120,3.658446,0.5534,0.7951,0.00017071
121,3.615683,0.5547,0.7956,0.0001695
122,3.575895,0.5659,0.8014,0.0001683
123,3.621592,0.5603,0.7956,0.00016708
124,3.618145,0.5602,0.7964,0.00016586
125,3.625068,0.5604,0.7977,0.00016464
126,3.624284,0.5565,0.7938,0.00016342
127,3.626281,0.5568,0.7959,0.00016219
128,3.578208,0.5648,0.7986,0.00016096
129,3.611881,0.5602,0.7939,0.00015972
130,3.562142,0.5605,0.7999,0.00015848
131,3.55993,0.5636,0.8009,0.00015724
132,3.604825,0.5655,0.7957,0.00015599
133,3.600809,0.5615,0.7998,0.00015474
134,3.54838,0.5651,0.8053,0.00015349
135,3.554085,0.5641,0.8034,0.00015223
136,3.546211,0.5618,0.8029,0.00015098
137,3.543185,0.5658,0.8039,0.00014972
138,3.624136,0.5602,0.8024,0.00014846
139,3.560617,0.5669,0.8012,0.00014719
140,3.578507,0.5673,0.8048,0.00014593
141,3.499066,0.5675,0.8044,0.00014466
142,3.5257,0.5641,0.8026,0.00014339
143,3.531409,0.5694,0.804,0.00014212
144,3.513446,0.5614,0.7991,0.00014085
145,3.542991,0.5753,0.8081,0.00013957
146,3.506212,0.5735,0.8093,0.0001383
147,3.483646,0.5638,0.7993,0.00013702
148,3.501821,0.5696,0.8023,0.00013575
149,3.481246,0.5701,0.8093,0.00013447
150,3.482005,0.5741,0.8083,0.00013319
151,3.470669,0.5807,0.8101,0.00013192
152,3.499089,0.5753,0.8081,0.00013064
153,3.49644,0.5758,0.8052,0.00012936
154,3.489112,0.5782,0.81,0.00012808
155,3.477568,0.5805,0.8091,0.00012681
156,3.44102,0.5781,0.8085,0.00012553
157,3.485476,0.5803,0.811,0.00012425
158,3.510033,0.575,0.8037,0.00012298
159,3.439289,0.5794,0.8095,0.0001217
160,3.448502,0.5786,0.8115,0.00012043
161,3.450248,0.5826,0.81,0.00011915
162,3.479507,0.5788,0.8108,0.00011788
163,3.468777,0.5789,0.809,0.00011661
164,3.479756,0.5752,0.8106,0.00011534
165,3.455543,0.5839,0.8115,0.00011407
166,3.388488,0.5839,0.8117,0.00011281
167,3.450177,0.5791,0.8117,0.00011154
168,3.464965,0.5822,0.8142,0.00011028
169,3.396023,0.5817,0.8112,0.00010902
170,3.38582,0.5828,0.8114,0.00010777
171,3.423214,0.5818,0.808,0.00010651
172,3.412788,0.5835,0.8135,0.00010526
173,3.416778,0.5823,0.8089,0.00010401
174,3.357825,0.5845,0.8108,0.00010276
175,3.33463,0.5891,0.8121,0.00010152
176,3.408143,0.5816,0.8054,0.00010028
177,3.389311,0.5831,0.8125,9.904e-05
178,3.416249,0.5824,0.8156,9.781e-05
179,3.334606,0.5939,0.8116,9.658e-05
180,3.359255,0.5892,0.8128,9.536e-05
181,3.367957,0.5896,0.8146,9.414e-05
182,3.354543,0.5889,0.8139,9.292e-05
183,3.429412,0.5906,0.8131,9.17e-05
184,3.325855,0.5868,0.8159,9.05e-05
185,3.38398,0.5875,0.8129,8.929e-05
186,3.342381,0.5903,0.8163,8.809e-05
187,3.442972,0.5837,0.8138,8.69e-05
188,3.367124,0.5894,0.8168,8.571e-05
189,3.30875,0.5882,0.8151,8.452e-05
190,3.399694,0.582,0.8139,8.334e-05
191,3.314447,0.5815,0.8097,8.217e-05
192,3.35774,0.588,0.8143,8.1e-05
193,3.306489,0.5927,0.8158,7.983e-05
194,3.312639,0.5898,0.8144,7.868e-05
195,3.303284,0.5924,0.8156,7.752e-05
196,3.297682,0.5924,0.8168,7.638e-05
197,3.354525,0.5849,0.8116,7.524e-05
198,3.319736,0.5905,0.8156,7.41e-05
199,3.297549,0.5965,0.816,7.298e-05
200,3.367301,0.5925,0.8172,7.185e-05
201,3.297984,0.5875,0.816,7.074e-05
202,3.277793,0.588,0.8159,6.963e-05
203,3.34137,0.5914,0.8189,6.853e-05
204,3.324795,0.5894,0.8152,6.744e-05
205,3.27767,0.5893,0.8173,6.635e-05
206,3.306953,0.5968,0.8226,6.527e-05
207,3.318125,0.5928,0.8138,6.42e-05
208,3.258306,0.5942,0.8151,6.313e-05
209,3.316812,0.5887,0.8145,6.208e-05
210,3.372285,0.59,0.8178,6.103e-05
211,3.314327,0.5975,0.815,5.998e-05
212,3.284991,0.596,0.8179,5.895e-05
213,3.269753,0.5966,0.8177,5.792e-05
214,3.242728,0.593,0.8186,5.691e-05
215,3.233661,0.5959,0.8197,5.59e-05
216,3.36869,0.5945,0.8205,5.49e-05
217,3.241375,0.5981,0.8188,5.39e-05
218,3.292724,0.5962,0.8182,5.292e-05
219,3.344821,0.5912,0.821,5.194e-05
220,3.354377,0.593,0.8177,5.098e-05
221,3.277771,0.5915,0.8138,5.002e-05
222,3.278903,0.5946,0.8176,4.907e-05
223,3.308353,0.5952,0.8175,4.813e-05
224,3.251267,0.5971,0.8181,4.72e-05
225,3.230502,0.5979,0.8178,4.628e-05
226,3.288825,0.5978,0.8206,4.537e-05
227,3.284378,0.5997,0.8208,4.447e-05
228,3.224127,0.5971,0.8203,4.358e-05
229,3.221969,0.5968,0.8165,4.27e-05
230,3.348987,0.5986,0.8203,4.183e-05
231,3.264254,0.5982,0.8179,4.097e-05
232,3.241341,0.599,0.8199,4.011e-05
233,3.236256,0.5985,0.8198,3.927e-05
234,3.243899,0.6004,0.8201,3.844e-05
235,3.242778,0.5999,0.818,3.762e-05
236,3.220424,0.5987,0.8192,3.681e-05
237,3.255376,0.6009,0.8205,3.601e-05
238,3.177904,0.6009,0.8218,3.522e-05
239,3.144245,0.6006,0.8219,3.444e-05
240,3.280161,0.5975,0.8206,3.367e-05
241,3.169588,0.5933,0.8195,3.292e-05
242,3.258241,0.6027,0.8233,3.217e-05
243,3.240735,0.5987,0.8173,3.144e-05
244,3.182345,0.6003,0.8207,3.071e-05
245,3.202103,0.6034,0.8226,3e-05
246,3.197331,0.6042,0.8221,2.93e-05
247,3.205927,0.6029,0.8192,2.861e-05
248,3.271877,0.6041,0.8206,2.793e-05
249,3.29232,0.6024,0.8225,2.727e-05
250,3.226026,0.5995,0.8175,2.661e-05
251,3.271121,0.6034,0.8214,2.597e-05
252,3.190475,0.6028,0.821,2.534e-05
253,3.274446,0.5984,0.8169,2.472e-05
254,3.163917,0.6019,0.8212,2.411e-05
255,3.146724,0.6025,0.8196,2.352e-05
256,3.231447,0.6016,0.8212,2.293e-05
257,3.219914,0.6024,0.8202,2.236e-05
258,3.185792,0.6031,0.8222,2.18e-05
259,3.148473,0.6013,0.8188,2.126e-05
260,3.126877,0.6071,0.8225,2.072e-05
261,3.157904,0.6028,0.8215,2.02e-05
262,3.200551,0.6017,0.8194,1.969e-05
263,3.224856,0.5991,0.8194,1.92e-05
264,3.233463,0.6014,0.8172,1.871e-05
265,3.269491,0.6008,0.8227,1.824e-05
266,3.187202,0.6028,0.8212,1.778e-05
267,3.195584,0.604,0.822,1.733e-05
268,3.144043,0.6043,0.821,1.69e-05
269,3.144788,0.6038,0.8204,1.648e-05
270,3.167922,0.5989,0.8183,1.607e-05
271,3.183659,0.6055,0.8215,1.568e-05
272,3.167245,0.6025,0.8221,1.53e-05
273,3.249352,0.6031,0.8227,1.493e-05
274,3.217658,0.6065,0.8226,1.457e-05
275,3.202562,0.6024,0.8188,1.423e-05
276,3.188237,0.6007,0.82,1.39e-05
277,3.169304,0.6061,0.8238,1.358e-05
278,3.195483,0.6046,0.8212,1.328e-05
279,3.213199,0.5994,0.8195,1.299e-05
280,3.209444,0.6021,0.8209,1.271e-05
281,3.191404,0.6027,0.8231,1.245e-05
282,3.181833,0.6057,0.8216,1.22e-05
283,3.1818,0.606,0.8226,1.196e-05
284,3.166204,0.6024,0.8199,1.174e-05
285,3.197984,0.6001,0.8163,1.153e-05
286,3.213549,0.6012,0.8203,1.133e-05
287,3.153308,0.6005,0.8187,1.115e-05
288,3.227311,0.6025,0.8213,1.098e-05
289,3.21802,0.6008,0.8169,1.082e-05
290,3.171186,0.6031,0.8239,1.068e-05
291,3.188523,0.5999,0.8192,1.055e-05
292,3.207302,0.6008,0.8184,1.044e-05
293,3.141264,0.6022,0.8232,1.033e-05
294,3.181099,0.6059,0.8213,1.024e-05
295,3.233416,0.6035,0.8212,1.017e-05
296,3.22295,0.6052,0.8236,1.011e-05
297,3.208661,0.6062,0.8216,1.006e-05
298,3.166114,0.605,0.82,1.003e-05
299,3.181412,0.6029,0.8188,1.001e-05
