epoch,train_loss,val_top1,val_top5,lr
82,4.044981,0.4526,0.7135,0.00021187
83,4.047671,0.4582,0.7132,0.00021093
84,4.043055,0.4575,0.7142,0.00020998
85,4.053928,0.4632,0.7172,0.00020902
86,3.992727,0.4562,0.7188,0.00020806
87,3.98057,0.4562,0.7154,0.00020708
88,3.999181,0.4607,0.7174,0.0002061
89,3.962047,0.4576,0.7128,0.0002051
90,3.978543,0.4615,0.7154,0.0002041
91,3.961563,0.4707,0.7264,0.00020309
92,3.91289,0.4645,0.7181,0.00020208
93,3.977523,0.4685,0.7191,0.00020105
94,3.950256,0.4746,0.7242,0.00020002
95,3.94354,0.4692,0.7246,0.00019897
96,3.958763,0.4695,0.7254,0.00019792
97,3.933262,0.4707,0.7277,0.00019687
98,3.905996,0.4688,0.7311,0.0001958
99,3.94248,0.4736,0.7293,0.00019473
100,3.872378,0.4745,0.7234,0.00019365
101,3.904689,0.4739,0.7285,0.00019256
102,3.908753,0.4758,0.7316,0.00019147
103,3.914524,0.4763,0.7313,0.00019037
104,3.911815,0.4795,0.7309,0.00018926
105,3.915084,0.4775,0.7293,0.00018815
106,3.931846,0.4828,0.7366,0.00018702
107,3.913118,0.4805,0.7292,0.0001859
108,3.86596,0.4793,0.7305,0.00018476
109,3.905119,0.4809,0.7293,0.00018362
110,3.868906,0.4778,0.7325,0.00018248
111,3.835766,0.4846,0.7322,0.00018132
112,3.83742,0.4756,0.7274,0.00018017
113,3.828675,0.4893,0.7372,0.000179
114,3.812781,0.4841,0.7329,0.00017783
115,3.837919,0.4862,0.7342,0.00017666
116,3.911576,0.4892,0.7375,0.00017548
117,3.859307,0.491,0.7405,0.00017429
118,3.840425,0.4889,0.7361,0.0001731
119,3.827554,0.4915,0.7387,0.00017191
120,3.828191,0.4855,0.7353,0.00017071
121,3.847429,0.4859,0.7396,0.0001695
122,3.818222,0.4952,0.7434,0.0001683
123,3.789895,0.4933,0.7402,0.00016708
124,3.826187,0.4952,0.7403,0.00016586
125,3.798369,0.4881,0.7347,0.00016464
126,3.811888,0.4892,0.736,0.00016342
127,3.784788,0.4971,0.7421,0.00016219
128,3.786258,0.4995,0.7389,0.00016096
129,3.798076,0.5013,0.7423,0.00015972
130,3.746637,0.5027,0.7421,0.00015848
131,3.815511,0.5017,0.7446,0.00015724
132,3.73801,0.5009,0.7459,0.00015599
133,3.74866,0.4986,0.7446,0.00015474
134,3.697366,0.4973,0.7449,0.00015349
135,3.778504,0.497,0.7492,0.00015223
136,3.731652,0.4971,0.7437,0.00015098
137,3.739976,0.5039,0.7422,0.00014972
138,3.741372,0.4993,0.7434,0.00014846
139,3.725171,0.5081,0.7485,0.00014719
140,3.694402,0.5044,0.7426,0.00014593
141,3.75707,0.5093,0.7498,0.00014466
142,3.751621,0.5078,0.7442,0.00014339
143,3.72355,0.5097,0.7528,0.00014212
144,3.718936,0.5042,0.7449,0.00014085
145,3.693012,0.5088,0.7498,0.00013957
146,3.681664,0.5029,0.7455,0.0001383
147,3.65558,0.5111,0.7441,0.00013702
148,3.701233,0.506,0.7439,0.00013575
149,3.626475,0.5077,0.7477,0.00013447
150,3.688088,0.5094,0.7473,0.00013319
151,3.596147,0.504,0.7429,0.00013192
152,3.651829,0.5014,0.7415,0.00013064
153,3.676264,0.5077,0.7477,0.00012936
154,3.609536,0.5026,0.7471,0.00012808
155,3.637748,0.5063,0.7506,0.00012681
156,3.622704,0.5105,0.7461,0.00012553
157,3.658058,0.5122,0.751,0.00012425
158,3.656691,0.5075,0.7439,0.00012298
159,3.6193,0.5084,0.7447,0.0001217
160,3.661322,0.5115,0.7438,0.00012043
161,3.631968,0.5174,0.7534,0.00011915
162,3.656268,0.513,0.7457,0.00011788
163,3.689119,0.5109,0.744,0.00011661
164,3.590109,0.5207,0.7518,0.00011534
165,3.658055,0.5134,0.7465,0.00011407
166,3.621068,0.5172,0.7474,0.00011281
167,3.615708,0.5166,0.7496,0.00011154
168,3.633683,0.5105,0.7462,0.00011028
169,3.590817,0.5149,0.7551,0.00010902
170,3.610953,0.5157,0.7547,0.00010777
171,3.613476,0.5134,0.7478,0.00010651
172,3.577094,0.5173,0.7538,0.00010526
173,3.585389,0.5137,0.7468,0.00010401
174,3.567546,0.5189,0.7496,0.00010276
175,3.587878,0.5143,0.7518,0.00010152
176,3.559626,0.5167,0.7514,0.00010028
177,3.54181,0.5093,0.7447,9.904e-05
178,3.588769,0.5167,0.749,9.781e-05
179,3.632511,0.521,0.7524,9.658e-05
180,3.521249,0.5186,0.7485,9.536e-05
181,3.547377,0.516,0.7523,9.414e-05
182,3.561095,0.5156,0.7538,9.292e-05
183,3.56296,0.5204,0.7514,9.17e-05
184,3.537647,0.5149,0.7476,9.05e-05
185,3.532604,0.5201,0.7508,8.929e-05
186,3.514541,0.5222,0.7515,8.809e-05
187,3.548213,0.5224,0.7585,8.69e-05
188,3.563636,0.5177,0.7532,8.571e-05
189,3.528342,0.5161,0.749,8.452e-05
190,3.599923,0.5225,0.7525,8.334e-05
191,3.551558,0.521,0.7541,8.217e-05
192,3.509012,0.5216,0.7556,8.1e-05
193,3.591103,0.5216,0.7565,7.983e-05
194,3.468458,0.5159,0.75,7.868e-05
195,3.501559,0.5213,0.7555,7.752e-05
196,3.480183,0.5191,0.753,7.638e-05
197,3.464613,0.5206,0.7523,7.524e-05
198,3.578766,0.521,0.7545,7.41e-05
199,3.533694,0.5199,0.7535,7.298e-05
200,3.517318,0.5205,0.7513,7.185e-05
201,3.508807,0.52,0.7552,7.074e-05
202,3.57553,0.5214,0.7527,6.963e-05
203,3.43218,0.5282,0.7584,6.853e-05
204,3.513877,0.522,0.751,6.744e-05
205,3.466744,0.5248,0.7524,6.635e-05
206,3.492613,0.5279,0.7572,6.527e-05
207,3.446008,0.5244,0.7519,6.42e-05
208,3.458049,0.5259,0.7561,6.313e-05
209,3.457244,0.5233,0.7526,6.208e-05
210,3.492829,0.5242,0.7521,6.103e-05
211,3.456086,0.5286,0.7535,5.998e-05
212,3.437341,0.5238,0.7554,5.895e-05
213,3.46778,0.5236,0.7546,5.792e-05
214,3.479657,0.5277,0.7528,5.691e-05
215,3.465417,0.5231,0.753,5.59e-05
216,3.425637,0.5293,0.7546,5.49e-05
217,3.498174,0.5306,0.7572,5.39e-05
218,3.448604,0.5253,0.7542,5.292e-05
219,3.429431,0.5271,0.7551,5.194e-05
220,3.476292,0.5287,0.757,5.098e-05
221,3.428219,0.525,0.7534,5.002e-05
222,3.442069,0.5298,0.7617,4.907e-05
223,3.477328,0.529,0.7556,4.813e-05
224,3.469575,0.5282,0.755,4.72e-05
225,3.423891,0.5214,0.7542,4.628e-05
226,3.449125,0.5231,0.7532,4.537e-05
227,3.394888,0.5269,0.7575,4.447e-05
228,3.459557,0.5265,0.7542,4.358e-05
229,3.38779,0.5286,0.7539,4.27e-05
230,3.450398,0.5302,0.7562,4.183e-05
231,3.486912,0.5295,0.7568,4.097e-05
232,3.441421,0.5286,0.7519,4.011e-05
233,3.400015,0.5271,0.7584,3.927e-05
234,3.4331,0.5266,0.7559,3.844e-05
235,3.411856,0.5305,0.7586,3.762e-05
236,3.378683,0.5315,0.7567,3.681e-05
237,3.401602,0.5294,0.7554,3.601e-05
238,3.364619,0.5276,0.7553,3.522e-05
239,3.50323,0.5285,0.7555,3.444e-05
240,3.38987,0.5318,0.7573,3.367e-05
241,3.416172,0.5327,0.7585,3.292e-05
242,3.416184,0.5309,0.7564,3.217e-05
243,3.334025,0.5302,0.755,3.144e-05
244,3.400971,0.5291,0.7552,3.071e-05
245,3.424194,0.5345,0.7587,3e-05
246,3.388938,0.5309,0.7552,2.93e-05
247,3.399292,0.5291,0.7537,2.861e-05
248,3.398538,0.5296,0.7557,2.793e-05
249,3.418372,0.5305,0.7575,2.727e-05
250,3.34776,0.53,0.757,2.661e-05
251,3.346264,0.531,0.7587,2.597e-05
252,3.307011,0.5286,0.7553,2.534e-05
253,3.35537,0.5313,0.7586,2.472e-05
254,3.453038,0.531,0.7608,2.411e-05
255,3.329064,0.5318,0.7602,2.352e-05
256,3.392604,0.5302,0.7596,2.293e-05
257,3.358531,0.5306,0.758,2.236e-05
258,3.336053,0.5299,0.7574,2.18e-05
259,3.31361,0.5299,0.7558,2.126e-05
260,3.367829,0.5315,0.7563,2.072e-05
261,3.384588,0.5315,0.7573,2.02e-05
262,3.34598,0.532,0.7579,1.969e-05
263,3.332193,0.5312,0.7594,1.92e-05
264,3.318867,0.5321,0.756,1.871e-05
265,3.404404,0.5314,0.7579,1.824e-05
266,3.308906,0.5294,0.757,1.778e-05
267,3.381889,0.5317,0.7581,1.733e-05
268,3.377548,0.5281,0.7571,1.69e-05
269,3.406503,0.5308,0.7551,1.648e-05
270,3.376238,0.5308,0.7548,1.607e-05
271,3.305406,0.5311,0.7568,1.568e-05
272,3.404905,0.5302,0.7577,1.53e-05
273,3.356261,0.5314,0.7587,1.493e-05
274,3.394861,0.5341,0.7612,1.457e-05
275,3.374009,0.5334,0.7596,1.423e-05
276,3.330559,0.5349,0.7618,1.39e-05
277,3.331778,0.5313,0.759,1.358e-05
278,3.359112,0.5336,0.7622,1.328e-05
279,3.293018,0.5314,0.7588,1.299e-05
280,3.346135,0.5312,0.7606,1.271e-05
281,3.344107,0.5297,0.7575,1.245e-05
282,3.288516,0.532,0.7601,1.22e-05
283,3.399962,0.5323,0.7579,1.196e-05
284,3.283327,0.5308,0.7582,1.174e-05
285,3.348576,0.5319,0.7595,1.153e-05
286,3.398579,0.5324,0.7582,1.133e-05
287,3.383548,0.5295,0.7597,1.115e-05
288,3.337425,0.5293,0.7578,1.098e-05
289,3.282902,0.5314,0.7587,1.082e-05
290,3.281459,0.5308,0.7578,1.068e-05
291,3.32434,0.5308,0.759,1.055e-05
292,3.443931,0.5305,0.759,1.044e-05
293,3.299295,0.5307,0.7588,1.033e-05
294,3.384161,0.5301,0.7603,1.024e-05
295,3.425554,0.529,0.7592,1.017e-05
296,3.397986,0.5274,0.7593,1.011e-05
297,3.354882,0.5324,0.7596,1.006e-05
298,3.339084,0.5319,0.7591,1.003e-05
299,3.281247,0.5286,0.7593,1.001e-05
