epoch,train_loss,val_top1,val_top5,lr
50,4.094335,0.4418,0.7087,0.00023648
51,4.07155,0.449,0.7173,0.00023589
52,4.030049,0.4555,0.7198,0.00023528
53,4.067237,0.4574,0.7221,0.00023466
54,4.032277,0.4547,0.7208,0.00023403
55,4.00782,0.465,0.7248,0.00023339
56,4.052624,0.4605,0.727,0.00023273
57,4.015955,0.4668,0.7262,0.00023207
58,4.062153,0.4739,0.7349,0.00023139
59,3.987178,0.4752,0.7334,0.0002307
60,4.022043,0.4798,0.7349,0.00023
61,4.019338,0.4773,0.7397,0.00022929
62,3.940834,0.4765,0.7441,0.00022856
63,4.015888,0.4793,0.7397,0.00022783
64,3.946994,0.485,0.7464,0.00022708
65,3.982639,0.4812,0.7389,0.00022633
66,3.912978,0.4912,0.7488,0.00022556
67,3.914121,0.491,0.7478,0.00022478
68,3.948696,0.4836,0.7425,0.00022399
69,3.900021,0.4923,0.7528,0.00022319
70,3.866092,0.4955,0.7535,0.00022238
71,3.906321,0.4948,0.7525,0.00022156
72,3.924392,0.4956,0.7531,0.00022073
73,3.90257,0.5,0.7605,0.00021989
74,3.939673,0.5016,0.7594,0.00021903
75,3.858087,0.5062,0.7615,0.00021817
76,3.81393,0.5081,0.7642,0.0002173
77,3.878916,0.5053,0.7598,0.00021642
78,3.894008,0.5128,0.7625,0.00021553
79,3.803598,0.5029,0.7599,0.00021463
80,3.844841,0.5151,0.7692,0.00021372
81,3.917153,0.5078,0.7657,0.0002128
82,3.855487,0.5169,0.7694,0.00021187
83,3.850169,0.5164,0.7724,0.00021093
84,3.852555,0.5191,0.7705,0.00020998
85,3.861998,0.5195,0.7711,0.00020902
86,3.797355,0.5143,0.7734,0.00020806
87,3.795699,0.528,0.774,0.00020708
88,3.798759,0.5166,0.7684,0.0002061
89,3.774584,0.5298,0.7745,0.0002051
90,3.786416,0.5313,0.7751,0.0002041
91,3.770685,0.5277,0.7766,0.00020309
92,3.722599,0.5236,0.775,0.00020208
93,3.789206,0.5231,0.7709,0.00020105
94,3.764957,0.5279,0.7786,0.00020002
95,3.758807,0.5381,0.7834,0.00019897
96,3.771772,0.5305,0.7743,0.00019792
97,3.752593,0.5279,0.7773,0.00019687
98,3.721894,0.5414,0.7851,0.0001958
99,3.767206,0.5415,0.782,0.00019473
100,3.694983,0.5412,0.7887,0.00019365
101,3.727082,0.5409,0.7869,0.00019256
102,3.73224,0.5419,0.7874,0.00019147
103,3.745811,0.5439,0.7866,0.00019037
104,3.733016,0.5433,0.7885,0.00018926
105,3.72919,0.5372,0.7792,0.00018815
106,3.738842,0.5417,0.7863,0.00018702
107,3.735001,0.5421,0.7867,0.0001859
108,3.691443,0.5472,0.7874,0.00018476
109,3.737084,0.547,0.785,0.00018362
110,3.699422,0.5462,0.7888,0.00018248
111,3.661952,0.5405,0.7847,0.00018132
112,3.660827,0.5437,0.7906,0.00018017
113,3.659181,0.5502,0.794,0.000179
114,3.638251,0.5456,0.7883,0.00017783
115,3.672885,0.5471,0.7903,0.00017666
116,3.727089,0.5508,0.793,0.00017548
117,3.69495,0.5496,0.7953,0.00017429
118,3.672031,0.5569,0.7947,0.0001731
119,3.662094,0.5538,0.7926,0.00017191
120,3.649922,0.5567,0.7927,0.00017071
121,3.673185,0.5476,0.7902,0.0001695
122,3.651227,0.5559,0.7927,0.0001683
123,3.630929,0.5487,0.7907,0.00016708
124,3.660799,0.553,0.7965,0.00016586
125,3.639438,0.5598,0.7952,0.00016464
126,3.648736,0.5539,0.7912,0.00016342
127,3.622738,0.5543,0.7937,0.00016219
128,3.616128,0.5593,0.7995,0.00016096
129,3.627583,0.5589,0.7965,0.00015972
130,3.588485,0.5604,0.7977,0.00015848
131,3.636583,0.555,0.7922,0.00015724
132,3.572068,0.558,0.7969,0.00015599
133,3.579863,0.5577,0.7955,0.00015474
134,3.544927,0.5664,0.8028,0.00015349
135,3.609452,0.5638,0.796,0.00015223
136,3.567691,0.5688,0.8029,0.00015098
137,3.576604,0.5625,0.7998,0.00014972
138,3.572149,0.564,0.7997,0.00014846
139,3.558911,0.5657,0.7994,0.00014719
140,3.539176,0.5678,0.8022,0.00014593
141,3.599229,0.5687,0.8013,0.00014466
142,3.58832,0.5684,0.7981,0.00014339
143,3.565122,0.5674,0.8008,0.00014212
144,3.556659,0.5708,0.8018,0.00014085
145,3.524739,0.5714,0.7987,0.00013957
146,3.525612,0.5675,0.8014,0.0001383
147,3.508309,0.5679,0.8042,0.00013702
148,3.547844,0.5703,0.8013,0.00013575
149,3.477322,0.5685,0.8022,0.00013447
150,3.523957,0.5748,0.8043,0.00013319
151,3.450728,0.5712,0.8045,0.00013192
152,3.503618,0.5761,0.8036,0.00013064
153,3.522756,0.5747,0.8041,0.00012936
154,3.456927,0.5724,0.8022,0.00012808
155,3.488123,0.5786,0.8048,0.00012681
156,3.463068,0.5736,0.8064,0.00012553
157,3.512812,0.5811,0.8076,0.00012425
158,3.504882,0.5796,0.8071,0.00012298
159,3.471802,0.584,0.8078,0.0001217
160,3.504623,0.5722,0.8037,0.00012043
161,3.4771,0.5756,0.808,0.00011915
162,3.491907,0.5755,0.8062,0.00011788
163,3.537292,0.5851,0.8076,0.00011661
164,3.446033,0.5808,0.8071,0.00011534
165,3.505401,0.5847,0.8082,0.00011407
166,3.481698,0.5806,0.8088,0.00011281
167,3.459599,0.5809,0.8067,0.00011154
168,3.47307,0.5827,0.809,0.00011028
169,3.434283,0.5818,0.8047,0.00010902
170,3.467985,0.5778,0.8037,0.00010777
171,3.468962,0.5783,0.8084,0.00010651
172,3.442089,0.5867,0.8082,0.00010526
173,3.448332,0.5853,0.8053,0.00010401
174,3.408408,0.5821,0.8085,0.00010276
175,3.431521,0.5847,0.8086,0.00010152
176,3.412624,0.588,0.8089,0.00010028
177,3.393908,0.583,0.8094,9.904e-05
178,3.450904,0.5822,0.8112,9.781e-05
179,3.481496,0.5835,0.813,9.658e-05
180,3.380118,0.5798,0.8114,9.536e-05
181,3.417746,0.5844,0.8122,9.414e-05
182,3.417841,0.586,0.8124,9.292e-05
183,3.412597,0.5863,0.8108,9.17e-05
184,3.383928,0.594,0.814,9.05e-05
185,3.393547,0.5862,0.8128,8.929e-05
186,3.36587,0.5905,0.8109,8.809e-05
187,3.404035,0.5908,0.8139,8.69e-05
188,3.424956,0.5891,0.8142,8.571e-05
189,3.380267,0.588,0.8159,8.452e-05
190,3.447166,0.5873,0.812,8.334e-05
191,3.403442,0.5874,0.8125,8.217e-05
192,3.376592,0.5861,0.8133,8.1e-05
193,3.434065,0.5859,0.8109,7.983e-05
194,3.329666,0.5909,0.8149,7.868e-05
195,3.358565,0.5914,0.8141,7.752e-05
196,3.34838,0.5893,0.8127,7.638e-05
197,3.325398,0.5878,0.8096,7.524e-05
198,3.436716,0.5873,0.8113,7.41e-05
199,3.39709,0.588,0.815,7.298e-05
200,3.373602,0.5905,0.8163,7.185e-05
201,3.368226,0.5916,0.8147,7.074e-05
202,3.434024,0.5892,0.8127,6.963e-05
203,3.29834,0.5893,0.8112,6.853e-05
204,3.364262,0.592,0.8134,6.744e-05
205,3.327833,0.5928,0.817,6.635e-05
206,3.357294,0.5946,0.8164,6.527e-05
207,3.310075,0.5904,0.8141,6.42e-05
208,3.328978,0.5954,0.8145,6.313e-05
209,3.329114,0.5951,0.8168,6.208e-05
210,3.358298,0.5883,0.8162,6.103e-05
211,3.318927,0.5916,0.8172,5.998e-05
212,3.309081,0.5961,0.8166,5.895e-05
213,3.319532,0.5962,0.8177,5.792e-05
214,3.351499,0.5921,0.8128,5.691e-05
215,3.34176,0.5965,0.8143,5.59e-05
216,3.287209,0.5957,0.8172,5.49e-05
217,3.363389,0.596,0.8146,5.39e-05
218,3.316632,0.597,0.8165,5.292e-05
219,3.293473,0.5973,0.8177,5.194e-05
220,3.354192,0.5966,0.8151,5.098e-05
221,3.298524,0.5962,0.82,5.002e-05
222,3.304372,0.5927,0.8141,4.907e-05
223,3.353118,0.5878,0.8093,4.813e-05
224,3.337953,0.5967,0.8144,4.72e-05
225,3.291485,0.5972,0.8181,4.628e-05
226,3.321756,0.5991,0.815,4.537e-05
227,3.27899,0.5954,0.8161,4.447e-05
228,3.311095,0.5953,0.8176,4.358e-05
229,3.266999,0.5983,0.815,4.27e-05
230,3.307066,0.5971,0.8161,4.183e-05
231,3.353576,0.5946,0.8176,4.097e-05
232,3.322809,0.5941,0.8156,4.011e-05
233,3.27432,0.6005,0.8163,3.927e-05
234,3.296097,0.5987,0.8147,3.844e-05
235,3.291098,0.5998,0.8158,3.762e-05
236,3.255428,0.6032,0.8182,3.681e-05
237,3.278087,0.6038,0.8177,3.601e-05
238,3.247677,0.6011,0.8174,3.522e-05
239,3.351255,0.5932,0.8123,3.444e-05
240,3.27094,0.5985,0.8167,3.367e-05
241,3.28181,0.5978,0.8183,3.292e-05
242,3.297212,0.6018,0.8181,3.217e-05
243,3.216909,0.6014,0.8193,3.144e-05
244,3.270885,0.6062,0.8202,3.071e-05
245,3.299591,0.5997,0.8199,3e-05
246,3.267511,0.5956,0.8155,2.93e-05
247,3.256925,0.5997,0.8178,2.861e-05
248,3.272806,0.6029,0.8192,2.793e-05
249,3.29162,0.6005,0.8188,2.727e-05
250,3.241825,0.5995,0.8174,2.661e-05
251,3.226572,0.5968,0.8157,2.597e-05
252,3.190113,0.6022,0.8198,2.534e-05
253,3.238794,0.599,0.8158,2.472e-05
254,3.308439,0.6052,0.8219,2.411e-05
255,3.209822,0.6021,0.819,2.352e-05
256,3.263362,0.6033,0.8226,2.293e-05
257,3.237644,0.6004,0.8187,2.236e-05
258,3.221132,0.6011,0.8209,2.18e-05
259,3.200242,0.6042,0.8202,2.126e-05
260,3.239897,0.6052,0.8192,2.072e-05
261,3.253777,0.6005,0.8168,2.02e-05
262,3.221082,0.6046,0.82,1.969e-05
263,3.209012,0.6016,0.8183,1.92e-05
264,3.187568,0.6061,0.8208,1.871e-05
265,3.266809,0.6013,0.8168,1.824e-05
266,3.19162,0.6015,0.8167,1.778e-05
267,3.261155,0.6022,0.8186,1.733e-05
268,3.25388,0.6033,0.8211,1.69e-05
269,3.270071,0.601,0.8166,1.648e-05
270,3.247202,0.6027,0.8185,1.607e-05
271,3.165914,0.6096,0.8228,1.568e-05
272,3.274883,0.6072,0.8213,1.53e-05
273,3.223012,0.6025,0.8184,1.493e-05
274,3.266949,0.6057,0.8208,1.457e-05
275,3.25361,0.5997,0.8161,1.423e-05
276,3.206294,0.6006,0.8199,1.39e-05
277,3.217076,0.6044,0.8191,1.358e-05
278,3.238075,0.602,0.8164,1.328e-05
279,3.167544,0.6071,0.8226,1.299e-05
280,3.223923,0.604,0.8199,1.271e-05
281,3.234083,0.6061,0.8191,1.245e-05
282,3.165183,0.6042,0.8198,1.22e-05
283,3.256053,0.6034,0.8205,1.196e-05
284,3.178907,0.6067,0.8214,1.174e-05
285,3.234269,0.6071,0.8214,1.153e-05
286,3.270896,0.6041,0.8187,1.133e-05
287,3.266338,0.6017,0.8175,1.115e-05
288,3.20887,0.6023,0.8168,1.098e-05
289,3.161369,0.6079,0.8211,1.082e-05
290,3.170879,0.6033,0.818,1.068e-05
291,3.209306,0.5997,0.8165,1.055e-05
292,3.29835,0.6076,0.822,1.044e-05
293,3.190882,0.6014,0.8169,1.033e-05
294,3.249883,0.6012,0.8173,1.024e-05
295,3.293235,0.6036,0.8193,1.017e-05
296,3.268937,0.6054,0.8216,1.011e-05
297,3.224628,0.6032,0.8195,1.006e-05
298,3.216887,0.6063,0.8194,1.003e-05
299,3.165874,0.6074,0.8198,1.001e-05
