epoch,train_loss,val_top1,val_top5,lr
213,3.343338,0.5294,0.7674,5.792e-05
214,3.322988,0.5356,0.7669,5.691e-05
215,3.306831,0.5345,0.7716,5.59e-05
216,3.453641,0.5376,0.7668,5.49e-05
217,3.313718,0.5341,0.7667,5.39e-05
218,3.371868,0.5388,0.7677,5.292e-05
219,3.42122,0.5326,0.7627,5.194e-05
220,3.433876,0.5371,0.7694,5.098e-05
221,3.361068,0.5342,0.7674,5.002e-05
222,3.363914,0.5384,0.768,4.907e-05
223,3.382567,0.5397,0.7698,4.813e-05
224,3.325498,0.5379,0.7658,4.72e-05
225,3.292821,0.5372,0.7663,4.628e-05
226,3.363954,0.5384,0.768,4.537e-05
227,3.358179,0.5364,0.7665,4.447e-05
228,3.294733,0.535,0.7658,4.358e-05
229,3.288428,0.535,0.7698,4.27e-05
230,3.425117,0.5369,0.7696,4.183e-05
231,3.335694,0.5372,0.7667,4.097e-05
232,3.308159,0.5418,0.7686,4.011e-05
233,3.295603,0.5342,0.766,3.927e-05
234,3.3113,0.5398,0.767,3.844e-05
235,3.311648,0.5375,0.7646,3.762e-05
236,3.282029,0.5373,0.7673,3.681e-05
237,3.323495,0.5399,0.7723,3.601e-05
238,3.24069,0.5359,0.7654,3.522e-05
239,3.21442,0.5372,0.7695,3.444e-05
240,3.35718,0.5404,0.7702,3.367e-05
241,3.226865,0.5387,0.7669,3.292e-05
242,3.319946,0.5415,0.767,3.217e-05
243,3.30327,0.5414,0.7691,3.144e-05
244,3.239004,0.5402,0.7701,3.071e-05
245,3.259209,0.5373,0.7698,3e-05
246,3.268004,0.5374,0.7655,2.93e-05
247,3.269557,0.5387,0.7697,2.861e-05
248,3.334964,0.544,0.7714,2.793e-05
249,3.364123,0.5398,0.7671,2.727e-05
250,3.294656,0.5443,0.7689,2.661e-05
251,3.333413,0.5437,0.7709,2.597e-05
252,3.250501,0.5403,0.7661,2.534e-05
253,3.328413,0.5429,0.7684,2.472e-05
254,3.210602,0.5418,0.7706,2.411e-05
255,3.20297,0.5389,0.7687,2.352e-05
256,3.287684,0.5459,0.7721,2.293e-05
257,3.279424,0.5435,0.7691,2.236e-05
258,3.246607,0.543,0.7693,2.18e-05
259,3.190903,0.5377,0.7681,2.126e-05
260,3.175268,0.5411,0.766,2.072e-05
261,3.210339,0.5445,0.769,2.02e-05
262,3.256311,0.5458,0.769,1.969e-05
263,3.277003,0.5438,0.7682,1.92e-05
264,3.290531,0.5424,0.7699,1.871e-05
265,3.329557,0.543,0.767,1.824e-05
266,3.241254,0.5429,0.771,1.778e-05
267,3.242677,0.5389,0.767,1.733e-05
268,3.197782,0.5422,0.7688,1.69e-05
269,3.191283,0.5423,0.7703,1.648e-05
270,3.235473,0.5431,0.7685,1.607e-05
271,3.245261,0.5443,0.7679,1.568e-05
272,3.215847,0.5408,0.7671,1.53e-05
273,3.30729,0.5419,0.7681,1.493e-05
274,3.279988,0.5432,0.7697,1.457e-05
275,3.254865,0.5434,0.772,1.423e-05
276,3.23671,0.5454,0.7711,1.39e-05
277,3.224833,0.547,0.7706,1.358e-05
278,3.2526,0.5419,0.7684,1.328e-05
279,3.273988,0.5427,0.7705,1.299e-05
280,3.267071,0.5432,0.7702,1.271e-05
281,3.250081,0.5426,0.7695,1.245e-05
282,3.229296,0.5441,0.7696,1.22e-05
283,3.228052,0.5437,0.7673,1.196e-05
284,3.223719,0.5414,0.7675,1.174e-05
285,3.252315,0.5433,0.7675,1.153e-05
286,3.273548,0.5429,0.7685,1.133e-05
287,3.198806,0.5456,0.7683,1.115e-05
288,3.279219,0.5434,0.7664,1.098e-05
289,3.259124,0.5446,0.7669,1.082e-05
290,3.219792,0.5427,0.7688,1.068e-05
291,3.239942,0.5448,0.7676,1.055e-05
292,3.263161,0.5439,0.7684,1.044e-05
293,3.189242,0.5451,0.7706,1.033e-05
294,3.222902,0.5431,0.7656,1.024e-05
295,3.287078,0.5452,0.7699,1.017e-05
296,3.282819,0.5449,0.7699,1.011e-05
297,3.258655,0.5436,0.768,1.006e-05
298,3.22033,0.5426,0.7665,1.003e-05
299,3.238758,0.545,0.7681,1.001e-05
