epoch,train_loss,val_top1,val_top5,lr
117,3.670381,0.5469,0.7846,0.00017429
118,3.7372,0.5551,0.7945,0.0001731
119,3.674874,0.5543,0.7914,0.00017191
120,3.67514,0.5522,0.7864,0.00017071
121,3.629078,0.5536,0.7943,0.0001695
122,3.598407,0.557,0.7971,0.0001683
123,3.635373,0.5627,0.7971,0.00016708
124,3.638519,0.5518,0.792,0.00016586
125,3.641626,0.5604,0.7955,0.00016464
126,3.636602,0.5596,0.7968,0.00016342
127,3.63844,0.564,0.8001,0.00016219
128,3.604291,0.5643,0.7992,0.00016096
129,3.635879,0.5546,0.7972,0.00015972
130,3.588756,0.5692,0.7996,0.00015848
131,3.584152,0.5644,0.8003,0.00015724
132,3.620954,0.5608,0.7991,0.00015599
133,3.616677,0.5704,0.8026,0.00015474
134,3.572862,0.5612,0.7967,0.00015349
135,3.576094,0.5669,0.8013,0.00015223
136,3.572276,0.5582,0.8,0.00015098
137,3.571217,0.5612,0.8011,0.00014972
138,3.641191,0.561,0.8023,0.00014846
139,3.582756,0.5637,0.8044,0.00014719
140,3.60013,0.5628,0.7998,0.00014593
141,3.526197,0.5662,0.8051,0.00014466
142,3.551796,0.5677,0.805,0.00014339
143,3.551404,0.5711,0.8065,0.00014212
144,3.53137,0.5712,0.805,0.00014085
145,3.568475,0.5755,0.8091,0.00013957
146,3.530114,0.5697,0.807,0.0001383
147,3.514221,0.5659,0.8029,0.00013702
148,3.527435,0.5645,0.8012,0.00013575
149,3.50156,0.5738,0.8116,0.00013447
150,3.506368,0.5711,0.8039,0.00013319
151,3.496453,0.573,0.8089,0.00013192
152,3.525924,0.5722,0.8097,0.00013064
153,3.520246,0.574,0.8087,0.00012936
154,3.522289,0.5768,0.8079,0.00012808
155,3.503956,0.5737,0.8073,0.00012681
156,3.469903,0.575,0.8068,0.00012553
157,3.518218,0.5769,0.8108,0.00012425
158,3.540235,0.5694,0.8078,0.00012298
159,3.469791,0.5759,0.8116,0.0001217
160,3.478158,0.5755,0.8055,0.00012043
161,3.475591,0.5747,0.8058,0.00011915
162,3.508637,0.5814,0.8119,0.00011788
163,3.492972,0.5725,0.8068,0.00011661
164,3.511431,0.5752,0.8104,0.00011534
165,3.479087,0.5795,0.8106,0.00011407
166,3.422663,0.5711,0.8063,0.00011281
167,3.477351,0.58,0.8091,0.00011154
168,3.485775,0.5772,0.8112,0.00011028
169,3.429503,0.5796,0.808,0.00010902
170,3.41293,0.5782,0.8091,0.00010777
171,3.454281,0.5726,0.8053,0.00010651
172,3.444443,0.585,0.8145,0.00010526
173,3.446968,0.5799,0.8099,0.00010401
174,3.394368,0.5783,0.811,0.00010276
175,3.375021,0.5814,0.8144,0.00010152
176,3.441557,0.5798,0.8085,0.00010028
177,3.416722,0.5826,0.8115,9.904e-05
178,3.443346,0.5796,0.8122,9.781e-05
179,3.36877,0.5844,0.8154,9.658e-05
180,3.393224,0.5796,0.8117,9.536e-05
181,3.398624,0.5829,0.8113,9.414e-05
182,3.385798,0.5834,0.8137,9.292e-05
183,3.459981,0.583,0.8143,9.17e-05
184,3.362499,0.589,0.8137,9.05e-05
185,3.418972,0.5831,0.8118,8.929e-05
186,3.370544,0.5862,0.8147,8.809e-05
187,3.473439,0.5842,0.8101,8.69e-05
188,3.403331,0.5838,0.811,8.571e-05
189,3.350742,0.588,0.8134,8.452e-05
190,3.429387,0.5873,0.8131,8.334e-05
191,3.344807,0.5817,0.8115,8.217e-05
192,3.393284,0.5869,0.8183,8.1e-05
193,3.344976,0.5857,0.8141,7.983e-05
194,3.351054,0.5892,0.8181,7.868e-05
195,3.339405,0.5813,0.8154,7.752e-05
196,3.336168,0.585,0.814,7.638e-05
197,3.393963,0.5858,0.8124,7.524e-05
198,3.362028,0.5857,0.8154,7.41e-05
199,3.334431,0.5874,0.8144,7.298e-05
200,3.393199,0.5896,0.8168,7.185e-05
201,3.330907,0.5847,0.8149,7.074e-05
202,3.313182,0.584,0.8119,6.963e-05
203,3.378017,0.5884,0.8157,6.853e-05
204,3.363731,0.5817,0.8135,6.744e-05
205,3.307163,0.594,0.8192,6.635e-05
206,3.345631,0.5889,0.8175,6.527e-05
207,3.35733,0.5848,0.811,6.42e-05
208,3.289608,0.5908,0.8203,6.313e-05
209,3.351199,0.5881,0.8139,6.208e-05
210,3.412577,0.5867,0.8147,6.103e-05
211,3.357294,0.5899,0.817,5.998e-05
212,3.321038,0.5898,0.8161,5.895e-05
213,3.307121,0.594,0.8178,5.792e-05
214,3.27863,0.59,0.8134,5.691e-05
215,3.270868,0.5906,0.8183,5.59e-05
216,3.399343,0.5918,0.8169,5.49e-05
217,3.28022,0.5935,0.8195,5.39e-05
218,3.333078,0.592,0.8195,5.292e-05
219,3.382124,0.5839,0.8133,5.194e-05
220,3.384756,0.5915,0.8183,5.098e-05
221,3.315986,0.5865,0.8113,5.002e-05
222,3.318216,0.5886,0.8161,4.907e-05
223,3.349545,0.5886,0.8156,4.813e-05
224,3.291667,0.5936,0.817,4.72e-05
225,3.269936,0.5926,0.8139,4.628e-05
226,3.326185,0.5892,0.8167,4.537e-05
227,3.320223,0.5905,0.8162,4.447e-05
228,3.260776,0.5921,0.8157,4.358e-05
229,3.257605,0.5912,0.8147,4.27e-05
230,3.383779,0.5934,0.8158,4.183e-05
231,3.301349,0.5906,0.817,4.097e-05
232,3.280021,0.5928,0.8153,4.011e-05
233,3.265488,0.5979,0.8221,3.927e-05
234,3.286374,0.5943,0.8184,3.844e-05
235,3.284276,0.5929,0.8173,3.762e-05
236,3.259102,0.5958,0.817,3.681e-05
237,3.294364,0.5922,0.818,3.601e-05
238,3.214162,0.601,0.8215,3.522e-05
239,3.191076,0.5967,0.8195,3.444e-05
240,3.320016,0.5959,0.8198,3.367e-05
241,3.209678,0.5949,0.8192,3.292e-05
242,3.296202,0.5962,0.8204,3.217e-05
243,3.281339,0.5978,0.8182,3.144e-05
244,3.223662,0.5968,0.8185,3.071e-05
245,3.241847,0.5998,0.8239,3e-05
246,3.233704,0.6012,0.8208,2.93e-05
247,3.246432,0.5916,0.8187,2.861e-05
248,3.310089,0.5923,0.8184,2.793e-05
249,3.335548,0.5937,0.8171,2.727e-05
250,3.262797,0.5895,0.816,2.661e-05
251,3.304151,0.5953,0.8185,2.597e-05
252,3.225703,0.598,0.8186,2.534e-05
253,3.309879,0.5917,0.8166,2.472e-05
254,3.200827,0.598,0.8202,2.411e-05
255,3.183921,0.5942,0.8191,2.352e-05
256,3.269989,0.5932,0.819,2.293e-05
257,3.260474,0.5957,0.8213,2.236e-05
258,3.228748,0.5966,0.8217,2.18e-05
259,3.187364,0.5983,0.8207,2.126e-05
260,3.168545,0.6019,0.824,2.072e-05
261,3.201179,0.5978,0.8209,2.02e-05
262,3.238366,0.5977,0.8222,1.969e-05
263,3.264491,0.5963,0.8213,1.92e-05
264,3.272991,0.5944,0.8208,1.871e-05
265,3.300043,0.6001,0.8222,1.824e-05
266,3.221067,0.6001,0.8218,1.778e-05
267,3.236605,0.5985,0.8198,1.733e-05
268,3.182057,0.5988,0.8229,1.69e-05
269,3.182109,0.596,0.8191,1.648e-05
270,3.205768,0.5968,0.8216,1.607e-05
271,3.229496,0.5956,0.822,1.568e-05
272,3.211692,0.5961,0.8216,1.53e-05
273,3.283506,0.5971,0.8223,1.493e-05
274,3.260303,0.5993,0.8232,1.457e-05
275,3.241356,0.5965,0.8202,1.423e-05
276,3.230249,0.5968,0.8183,1.39e-05
277,3.206834,0.5993,0.8241,1.358e-05
278,3.229469,0.6008,0.8219,1.328e-05
279,3.251971,0.5968,0.8177,1.299e-05
280,3.245149,0.6014,0.8203,1.271e-05
281,3.230094,0.5988,0.8207,1.245e-05
282,3.219246,0.6003,0.8191,1.22e-05
283,3.214536,0.6032,0.8227,1.196e-05
284,3.204159,0.6002,0.8186,1.174e-05
285,3.245464,0.5963,0.8143,1.153e-05
286,3.251318,0.6017,0.8189,1.133e-05
287,3.193939,0.6016,0.8207,1.115e-05
288,3.268278,0.6018,0.8221,1.098e-05
289,3.256972,0.5988,0.8174,1.082e-05
290,3.208584,0.5984,0.8204,1.068e-05
291,3.229532,0.5979,0.8207,1.055e-05
292,3.241893,0.5991,0.8207,1.044e-05
293,3.176258,0.6028,0.8216,1.033e-05
294,3.218515,0.603,0.8236,1.024e-05
295,3.266608,0.5988,0.8215,1.017e-05
296,3.253869,0.6017,0.8215,1.011e-05
297,3.251231,0.5997,0.8217,1.006e-05
298,3.210971,0.5988,0.8213,1.003e-05
299,3.22039,0.5998,0.82,1.001e-05
