epoch,train_loss,val_top1,val_top5,lr
151,3.569023,0.52,0.7596,0.00013192
152,3.591586,0.5168,0.7571,0.00013064
153,3.560279,0.5251,0.7665,0.00012936
154,3.588294,0.5225,0.7608,0.00012808
155,3.603296,0.5184,0.7658,0.00012681
156,3.550374,0.5192,0.7624,0.00012553
157,3.518588,0.5287,0.7616,0.00012425
158,3.561796,0.5234,0.7616,0.00012298
159,3.527775,0.5235,0.763,0.0001217
160,3.495523,0.5248,0.7665,0.00012043
161,3.55754,0.525,0.7634,0.00011915
162,3.521012,0.5254,0.7635,0.00011788
163,3.480636,0.5214,0.7626,0.00011661
164,3.55032,0.5252,0.7667,0.00011534
165,3.560946,0.5197,0.7626,0.00011407
166,3.529034,0.5223,0.7619,0.00011281
167,3.475712,0.5199,0.7605,0.00011154
168,3.521506,0.5232,0.7669,0.00011028
169,3.520696,0.524,0.7634,0.00010902
170,3.494681,0.5238,0.7656,0.00010777
171,3.44966,0.5259,0.7626,0.00010651
172,3.449751,0.5254,0.7642,0.00010526
173,3.484231,0.5294,0.7669,0.00010401
174,3.499941,0.5275,0.7684,0.00010276
175,3.518021,0.5318,0.7688,0.00010152
176,3.486625,0.5243,0.7627,0.00010028
177,3.461886,0.5272,0.7669,9.904e-05
178,3.475643,0.5339,0.7655,9.781e-05
179,3.475363,0.5253,0.7608,9.658e-05
180,3.457083,0.5274,0.7655,9.536e-05
181,3.447954,0.5267,0.7689,9.414e-05
182,3.465662,0.5316,0.7666,9.292e-05
183,3.428961,0.5278,0.7736,9.17e-05
184,3.410058,0.528,0.7678,9.05e-05
185,3.400852,0.5309,0.7657,8.929e-05
186,3.436228,0.5265,0.7648,8.809e-05
187,3.460487,0.5295,0.7665,8.69e-05
188,3.502513,0.5277,0.7643,8.571e-05
189,3.411395,0.525,0.7676,8.452e-05
190,3.476076,0.5282,0.7707,8.334e-05
191,3.382481,0.5293,0.7701,8.217e-05
192,3.401755,0.5346,0.7684,8.1e-05
193,3.417151,0.5358,0.7704,7.983e-05
194,3.397733,0.5338,0.7691,7.868e-05
195,3.436395,0.5363,0.7683,7.752e-05
196,3.399179,0.5339,0.7653,7.638e-05
197,3.409662,0.5297,0.7664,7.524e-05
198,3.401712,0.5344,0.7735,7.41e-05
199,3.414488,0.5342,0.7709,7.298e-05
200,3.38809,0.5326,0.7679,7.185e-05
201,3.388277,0.5346,0.7685,7.074e-05
202,3.311528,0.535,0.7762,6.963e-05
203,3.389348,0.5354,0.7705,6.853e-05
204,3.433425,0.5356,0.7665,6.744e-05
205,3.381497,0.5309,0.768,6.635e-05
206,3.396136,0.5333,0.7701,6.527e-05
207,3.352676,0.5297,0.7645,6.42e-05
208,3.429526,0.5347,0.7687,6.313e-05
209,3.351428,0.5359,0.7754,6.208e-05
210,3.403817,0.5313,0.7672,6.103e-05
211,3.376127,0.5372,0.7722,5.998e-05
212,3.376975,0.5344,0.7727,5.895e-05
213,3.373427,0.5331,0.7671,5.792e-05
214,3.368364,0.5371,0.7697,5.691e-05
215,3.357747,0.5386,0.77,5.59e-05
216,3.375744,0.5395,0.7752,5.49e-05
217,3.317845,0.5357,0.7707,5.39e-05
218,3.38344,0.5397,0.7676,5.292e-05
219,3.288701,0.5319,0.7652,5.194e-05
220,3.367587,0.54,0.7688,5.098e-05
221,3.295493,0.5413,0.773,5.002e-05
222,3.340621,0.5401,0.7716,4.907e-05
223,3.395582,0.5356,0.7681,4.813e-05
224,3.291811,0.5379,0.7711,4.72e-05
225,3.372795,0.5389,0.7711,4.628e-05
226,3.335723,0.535,0.7685,4.537e-05
227,3.385169,0.5378,0.7703,4.447e-05
228,3.336609,0.5399,0.7696,4.358e-05
229,3.255628,0.536,0.7669,4.27e-05
230,3.305825,0.5419,0.77,4.183e-05
231,3.26051,0.537,0.7689,4.097e-05
232,3.311971,0.5424,0.7731,4.011e-05
233,3.366254,0.54,0.7729,3.927e-05
234,3.186097,0.5439,0.7736,3.844e-05
235,3.336192,0.5416,0.769,3.762e-05
236,3.265251,0.5357,0.7701,3.681e-05
237,3.311843,0.5412,0.7725,3.601e-05
238,3.357993,0.5402,0.7722,3.522e-05
239,3.231241,0.5426,0.7766,3.444e-05
240,3.36123,0.5379,0.7754,3.367e-05
241,3.242617,0.5389,0.7686,3.292e-05
242,3.329225,0.5395,0.7745,3.217e-05
243,3.255501,0.5407,0.7721,3.144e-05
244,3.305182,0.5414,0.7718,3.071e-05
245,3.284205,0.5429,0.7766,3e-05
246,3.237949,0.5411,0.7719,2.93e-05
247,3.226274,0.5434,0.7721,2.861e-05
248,3.306822,0.541,0.7689,2.793e-05
249,3.287946,0.5426,0.7727,2.727e-05
250,3.264579,0.5415,0.7692,2.661e-05
251,3.234676,0.5419,0.7681,2.597e-05
252,3.220848,0.5421,0.7755,2.534e-05
253,3.275614,0.5429,0.7717,2.472e-05
254,3.315809,0.5429,0.7719,2.411e-05
255,3.277375,0.5436,0.7691,2.352e-05
256,3.285061,0.5428,0.7686,2.293e-05
257,3.304593,0.5426,0.7698,2.236e-05
258,3.230334,0.5445,0.7723,2.18e-05
259,3.273023,0.5417,0.772,2.126e-05
260,3.279322,0.5406,0.7724,2.072e-05
261,3.310623,0.5393,0.7717,2.02e-05
262,3.27692,0.5437,0.7727,1.969e-05
263,3.24698,0.5411,0.7698,1.92e-05
264,3.21632,0.5409,0.7695,1.871e-05
265,3.268055,0.543,0.7708,1.824e-05
266,3.236389,0.5431,0.7703,1.778e-05
267,3.309464,0.5432,0.7706,1.733e-05
268,3.212345,0.5436,0.7705,1.69e-05
269,3.237771,0.5435,0.7706,1.648e-05
270,3.23535,0.5455,0.7723,1.607e-05
271,3.258262,0.5404,0.771,1.568e-05
272,3.28685,0.5429,0.7717,1.53e-05
273,3.281843,0.5445,0.7734,1.493e-05
274,3.236764,0.5465,0.7728,1.457e-05
275,3.218154,0.5443,0.7691,1.423e-05
276,3.219796,0.5397,0.7715,1.39e-05
277,3.231773,0.544,0.7692,1.358e-05
278,3.265711,0.5427,0.7685,1.328e-05
279,3.274539,0.5403,0.7723,1.299e-05
280,3.285863,0.5441,0.7695,1.271e-05
281,3.155631,0.5429,0.773,1.245e-05
282,3.212999,0.544,0.7739,1.22e-05
283,3.206765,0.5433,0.7713,1.196e-05
284,3.235941,0.5454,0.7731,1.174e-05
285,3.235353,0.5454,0.7699,1.153e-05
286,3.251124,0.5441,0.7714,1.133e-05
287,3.23178,0.544,0.7733,1.115e-05
288,3.227087,0.544,0.7722,1.098e-05
289,3.284576,0.5438,0.7762,1.082e-05
290,3.271533,0.5441,0.7716,1.068e-05
291,3.187271,0.5449,0.774,1.055e-05
292,3.229052,0.5394,0.7722,1.044e-05
293,3.21208,0.5433,0.771,1.033e-05
294,3.295245,0.5391,0.7701,1.024e-05
295,3.219038,0.545,0.7754,1.017e-05
296,3.305344,0.5436,0.7732,1.011e-05
297,3.19033,0.5453,0.7737,1.006e-05
298,3.205335,0.5434,0.7712,1.003e-05
299,3.216165,0.544,0.7714,1.001e-05
